Species	Room 3	Room 4	Dyad	Phase	Day	Session	Trial	Tube Room 3	Nonsocial Room 3	Spaghetti Tube	Nonsocial Room 4	tool_trans	tool_intube	Tool nach passing	Tool nach success	Absolute	Relative	Highpass	Bodychange_cat	Presence	Receiverabsolute	Effort_cat	BeggingGestures	AttgetObeg
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	7	4	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	mixed	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	7	4	2	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	7	4	3	High	Low	Nothing	Low	1	1	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	7	4	4	High	Low	High	Low	1	1	yes	yes	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	7	4	5	High	High	High	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	7	4	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	7	4	7	High	Low	Nothing	High	1	0	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	7	4	8	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	7	4	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	7	4	2	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	7	4	3	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	7	4	4	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	7	4	5	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	above	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	7	4	6	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	7	4	7	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	7	4	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	7	4	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	7	4	2	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	7	4	3	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	7	4	4	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	7	4	5	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	7	4	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	7	4	7	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	7	4	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	8	4	1	High	High	High	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	8	4	2	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	8	4	3	High	High	High	High	0	/	yes	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	8	4	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	8	4	5	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	8	4	6	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	8	4	7	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	8	4	8	High	Low	Nothing	High	1	0	no	no	below	body	0	0	no	below	0	no	yes
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	8	5	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	8	5	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	8	5	3	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	8	5	4	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	8	5	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	8	5	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	8	5	7	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	8	5	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	8	4	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	8	4	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	8	4	3	High	Low	Nothing	Low	1	0	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	8	4	4	High	Low	Nothing	High	1	0	yes	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	8	4	6	High	High	High	High	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	8	4	7	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	8	4	8	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	yes	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	9	4	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	9	4	2	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	9	4	3	High	Low	High	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	9	4	4	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	9	4	5	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	9	4	6	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	9	4	7	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	9	4	8	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	9	5	1	High	Low	Nothing	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	9	5	2	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	9	5	3	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	9	5	4	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	9	5	5	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	9	5	6	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	9	5	7	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	9	5	8	High	Low	High	High	0	0	no	no	below	body	0	0	no	/	1	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	9	5	1	High	Low	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	9	5	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	9	5	3	High	High	High	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	9	5	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	9	5	5	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	9	5	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	9	5	7	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	9	5	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	10	6	1	High	Low	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	10	6	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	10	6	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	10	6	4	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	10	6	5	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	10	6	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	10	6	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	10	6	8	High	High	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	10	5	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	10	5	2	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	10	5	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	10	5	4	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	10	5	5	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	10	5	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	10	5	7	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	10	5	8	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	10	5	1	High	Low	Nothing	High	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	10	5	2	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	10	5	3	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	10	5	4	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	10	5	5	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	10	5	6	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	10	5	7	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	10	5	8	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	11	6	1	High	Low	High	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	11	6	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	11	6	3	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	11	6	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	11	6	5	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	11	6	6	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	11	6	7	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	11	6	8	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	11	5	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	11	5	2	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	11	5	3	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	11	5	4	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	11	5	5	High	Low	High	Low	1	1	yes	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	11	5	6	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	11	5	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	11	5	8	High	Low	Nothing	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	11	6	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	11	6	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	11	6	3	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	11	6	4	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	11	6	5	High	Low	Nothing	Low	1	1	yes	yes	below	body	0	1	yes	below	0	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	11	6	6	High	Low	Nothing	High	1	0	yes	yes	below	body	0	1	yes	below	0	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	11	6	7	High	Low	High	High	1	0	yes	no	below	body	0	1	yes	below	0	yes	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	11	6	8	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	12	6	1	High	Low	High	Low	0	/	 	 	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	12	6	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	12	6	3	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	12	6	4	High	Low	Nothing	High	1	0	yes	no	below	body	0	1	yes	below	0	yes	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	12	6	5	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	12	6	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	12	6	7	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	12	6	8	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	12	6	1	High	Low	High	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	12	6	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	12	6	3	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	12	6	4	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	12	6	5	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	12	6	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	12	6	7	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	12	6	8	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	12	6	1	High	Low	Nothing	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	12	6	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	12	6	3	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	12	6	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	12	6	5	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	12	6	6	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	12	6	7	High	Low	Nothing	High	1	0	yes	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	12	6	8	High	Low	High	Low	1	1	yes	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	13	7	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	13	7	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	13	7	3	High	Low	Nothing	High	1	0	no	no	below	body	0	0	yes	below	0	yes	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	13	7	4	High	Low	High	High	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	13	7	5	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	13	7	6	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	13	7	7	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	13	7	8	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	13	7	1	High	High	High	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	13	7	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	13	7	3	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	13	7	4	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	13	7	5	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	13	7	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	13	7	7	High	Low	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	13	7	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	13	7	1	High	Low	Nothing	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	13	7	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	13	7	3	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	13	7	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	13	7	5	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	13	7	6	High	Low	Nothing	High	1	0	no	no	below	body	0	0	no	/	0	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	13	7	7	High	High	High	High	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	13	7	8	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	yes	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	14	7	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	14	7	2	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	14	7	3	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	14	7	4	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	14	7	5	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	14	7	6	High	Low	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	14	7	7	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	14	7	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	14	8	1	High	Low	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	14	8	2	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	14	8	3	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	14	8	4	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	14	8	5	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	14	8	6	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	14	8	7	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	14	8	8	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	14	7	1	High	Low	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	14	7	2	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
